,earned,headline,hours,jobs,rate,skills
3996,$60k+,Pro Automotive and Financial Writer & Editor,617,42,$60.00,"['Copywriting', 'Financial Writing', 'Blog Writing', 'SEO Writing', 'Article Writing', 'Sales Writing', 'Newsletter Writing', 'Copyediting', 'Brand Marketing', 'English Proofreading']"
3997,,WordPress Expert / Project Manager,,,,"['PHP', 'Yii', 'WordPress', 'Wordpress Plugin', 'HTML5', 'HTML', 'CSS', 'CSS3', 'Laravel Framework', 'Ruby on Rails']"
3998,$200k+,Music. Politics. Writing to inspire.,892,"1,269",$35.00,"['English', 'English Punctuation', 'Microsoft Word', 'Editing', 'Business Writing']"
3999,,Klipfolio - Data Analyst - Business Intelligence Consultant,,,,"['Business Analysis', 'Business Intelligence', 'Data Analytics', 'Data Visualization', 'Microsoft Excel', 'Automation', 'R', '""Extract, Transform and Load (ETL)""', 'Web Scraping', 'Google Analytics API']"
4000,$9k+,guitar technician,653,2,$10.00,"['Arts & Crafts', 'Guitar Composition', 'Guitar Performance']"
4001,$10k+,Salesforce.com Architect,342,4,$60.00,"['Salesforce.com', 'Salesforce Wave Analytics', 'Salesforce App Development', 'Salesforce Apex', 'Microsoft Excel', 'Jenkins', 'Java', 'Node.js', 'HTML5', 'Lightning Bolt']"
4002,$6k+,Administrative Assistant,379,1,$10.00,['Excel VBA']
4003,$10k+,Software Engineer,374,2,$50.00,"['Python', 'C++', 'Bash', 'Linux System Administration', 'Windows Administration', 'Microsoft Active Directory', 'Cloud Computing', 'AWS Server Migration', 'Microsoft Windows Azure', 'SoftLayer']"
4004,$10k+,Email Marketer and Copywriter,425,2,$35.00,"['Ecommerce Platform Development', 'Shopify', 'Email Marketing', 'Facebook Marketing', 'Content Writing', 'Customer Support', 'Copywriting', 'Klaviyo']"
4005,$9k+,Front-end UX/UI Designer,248,15,$50.00,"['Web Design', 'CSS3', 'HTML5', 'Graphic Design', 'PSD to HTML', 'User Experience Design', 'Photo Manipulation', 'Microsoft PowerPoint']"
4006,$4k+,Skilled Virtual Assistant and Creative Writer,424,2,$10.00,"['Transcription', 'Social Media Management', 'Creative Writing', 'Marketing Research', 'Data Entry', 'Virtual Assistant', 'Microsoft Office', 'Customer Support', 'Administrative Support', 'Social Media Marketing']"
4007,$5k+,Experienced Graphic Designer Graduated from The Art Institute,315,41,$15.00,"['Adobe Creative Suite', '2D Design', 'Graphic Design', 'Book Design', 'Brochure Design', 'Magazine Layout', 'Packaging Design', 'Banner Ad Design', 'Business Card Design', 'Book Cover Design']"
4008,$10k+,Creative Data/AI and Gaming Engineer,314,2,$50.00,"['Deep Learning', 'Deep Neural Networks', 'Artificial Neural Networks', 'Artificial Intelligence', 'Game Development', 'Unity', 'Unity3D', 'Computer Vision', 'Robotics', 'TensorFlow']"
4009,$5k+,"Project Coordinator with Graphic Design, and Social Media Expertise",267,3,$25.00,"['Adobe Illustrator', 'Project Management', 'Virtual Assistant', 'Graphic Design', 'Brand Management', 'Email Marketing', 'Database Management', 'Customer Service', 'Social Media Management', 'Content Management']"
4010,,"Web Developer, UI, WP, Front-End, Marketing",,,,"['JavaScript', 'CSS', 'WordPress', 'HTML5', 'PHP', 'Ruby', 'JSON', 'Graphic Design', 'Sass']"
4011,$10k+,Digital Marketer & Designer,259,13,$65.00,"['Adobe Creative Suite', 'ClickFunnels', 'ConvertKit', 'Facebook Marketing', 'Instagram Marketing', 'Email Marketing', 'Lead Generation', 'ActiveCampaign', 'MailChimp', 'ManyChat']"
4012,$4k+,Data Entry and Cyber Security Specialist,291,1,$24.00,"['Microsoft Office 365', 'Google Suite Administrator']"
4013,$6k+,Front End Javascript Developer,210,3,$35.00,"['CSS3', 'jQuery', 'Twitter Bootstrap', 'JavaScript', 'JSON', 'XML', 'AJAX', 'ColdFusion', 'Angular 5']"
4014,$10k+,Database Specialist & QA Specialist,"1,052",2,$25.00,"['Software QA Testing', '""Extract, Transform and Load (ETL)""', 'Microsoft SQL SSAS', 'SQL Server Integration Services (SSIS)', 'Microsoft SQL SSRS', 'Database Testing', 'Integration Testing', 'Web Testing', 'Software Testing', 'Mobile App Testing']"
4015,$10k+,"Comic Book Artist, Web Developer",401,17,$35.00,"['Comic Art', 'Book Cover Design', 'Cover Design', 'WordPress', 'HTML', 'HTML5', 'PHP', 'Website Development', 'Web Design']"
4016,$7k+,BI/DWH technical architect,267,5,$27.00,"['Microsoft SQL SSRS', 'SQL Server Integration Services (SSIS)', 'Microsoft SQL SSAS', 'Microsoft Power BI', 'Microsoft SQL Server Administration', 'SQL Programming', 'SQL Azure', 'Tableau Software']"
4017,$10k+,Social Media & SEO Specialist,658,4,$29.00,"['Social Media Marketing', 'Social Media Management', 'Adobe Photoshop', 'Brand Marketing', 'Lead Generation', 'Content Writing', 'Facebook Marketing', 'WordPress', 'Email Handling', 'Project Management']"
4018,$20k+,Expereinced Customer Service Account Manager,"1,275",8,$16.00,"['Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Customer Support', 'Customer Service', 'Teaching English', 'ESL Teaching', 'Zendesk', 'Shopify', 'BigCommerce']"
4019,$20k+,"Web and Desktop Application Developer, .NET, Access, VB, VBA, SQL",214,35,$75.00,"['.NET Framework', 'VB.NET', 'Microsoft Access Programming', 'Document Management System', 'SQL', 'Database Modeling', 'JavaScript', 'HTML5', 'VBA', 'Chemistry']"
4020,$10k+,ASP.Net Web & SQL Server Database Architect,464,1,$40.00,"['ASP.NET', 'JavaScript', 'C#', 'SQL', 'VB.NET']"
4021,$30k+,Senior React/React Native/Angular/Vue/Node Developer,503,6,$70.00,"['React.js', 'Express Js', 'React Native', 'Angular 5', 'Vue.js', 'Redux for JavaScript', 'TypeScript', 'Sass', 'JavaScript']"
4022,$3k+,Data Entry and Administrative Assistant,312,2,$14.00,"['Data Entry', 'Accounts Receivable Management', 'Accounts Payable Management', 'Microsoft Office', 'PDF Conversion', 'English Proofreading']"
4023,$10k+,Translator/Interpreter Spanish/English,450,2,$35.00,"['Translation', 'Interpretation', 'Translation English Spanish']"
4024,$5k+,Software Support Specialist,403,1,$15.00,"['Technical Support', 'Customer Service', 'Customer Support', 'Customer Retention']"
4025,$10k+,Full Stack Developer (React/Node/Express/Vue/Angular/PHP/Python),224,6,$65.00,"['React.js', 'Node.js', 'Express Js', 'Vue.js', 'AngularJS', 'Website Development', 'Python', 'PHP', 'AWS Lambda', 'Amazon EC2']"
4026,$30k+,Backbone Builder,395,3,$89.00,"['Multi Protocol BGP', 'Freeswitch', 'OpenSIPS', 'Network Design', 'Network Security', 'Network Engineering', 'Network Monitoring', 'Network Planning', 'Wireless Network Implementation', 'Internet of Things']"
4027,$6k+,"Writer, researcher, graphic designer, and data entry specialist",436,2,$30.00,"['Writing', 'Software Documentation', 'Data Entry', 'Education Technology', 'Graphic Design', 'Adobe Photoshop', 'Adobe Illustrator', 'Internet Research', 'Excelsoft Technologies Saras', 'Microsoft Excel']"
4028,$3k+,Social Media Manager,227,6,$20.00,"['Adobe Dreamweaver', 'Adobe Photoshop', 'Photography', 'Social Media Management']"
4029,$20k+,Writer/Author,456,26,$30.00,['Creative Writing']
4030,$10k+,SEO Strategist,203,7,$65.00,"['Marketing Research', 'Pardot Marketing', 'WordPress', 'HubSpot', 'Umbraco', 'SEOMoz', 'SEO Audit', 'SEO Keyword Research', 'SEO Writing']"
4031,,Social Media Manager and Strategist,,,,"['Social Media Marketing', 'Social Media Management', 'Social Media Optimization (SMO)', 'Marketing Strategy', 'Facebook Marketing', 'Twitter Marketing', 'Snapchat Marketing', 'Pinterest Marketing', 'Content Strategy', 'Pay Per Click Advertising']"
4032,$5k+,Mobile and Web Developer,256,8,$25.00,"['Node.js', 'HTML', 'CSS', 'React.js', 'React Native', 'iOS Development', 'Android']"
4033,$10k+,Expert Software Technical Writer,209,4,$65.00,"['Adobe Creative Suite', 'Microsoft Office 365', 'Adobe Framemaker', 'Web Design', 'HTML5', 'CSS', 'Computer Networking', 'Online Help', 'System Administration', 'Technical Writing']"
4034,$20k+,Creative technologist building transformational experiences.,326,4,$74.50,"['Responsive Web Design', 'WordPress', 'HTML5', 'CSS3', 'JavaScript', 'PHP', 'Bootstrap']"
4035,$10k+,Affiliate Marketing Pro - Content Marketing and SEO Expert,525,6,$38.00,"['Internet Marketing', 'Blog Writing', 'Twitter Marketing', 'Facebook Marketing', 'Instagram Marketing', 'Pinterest Marketing', 'Google+ Marketing', 'Content Creation', 'Inbound Marketing', 'Social Media Marketing']"
4036,$10k+,"Networking Professional, Automation Programmer, and Data Analyst",296,23,$80.00,"['Perl', 'Python', 'Database Design', 'Scripting', 'Data Visualization', 'Tableau Software', '""Extract, Transform and Load (ETL)""', 'Network Design', 'Network Planning', 'System Automation']"
4037,$20k+,Personal Assistant & Customer Service Representative,"2,104",10,$18.00,"['Adobe Flash', 'Shopify', 'Customer Service', 'Virtual Assistant', 'Social Media Management']"
4038,$10k+,The Problem-Solving Conversion Copywriter,271,11,$50.00,"['Copywriting', 'Content Marketing', 'Article Writing', 'B2B Marketing', 'Marketing Research', 'Marketing Strategy', 'Brand Marketing']"
4039,$10k+,Senior Test / QA Analyst,921,1,$35.00,"['Manual Test Execution', 'System Testing', 'SQL', 'Root Cause Analysis', 'User Acceptance Testing', 'Regression Testing', 'Test Case Design', 'Performance Testing', 'Oracle PL/SQL', 'soapUI']"
4040,$3k+,"Customer Support Specialist with Chat, Email, and Phone Experience",272,1,$30.00,"['Customer Support', 'Customer Service', 'Administrative Support', 'Management Skills', 'Relationship Management', 'Call Handling', 'Chat Support', 'Social Media Management', 'Telephone Handling', 'Office Administration']"
4041,$10k+,Electrical Engineer,602,5,$70.00,"['PCB Design', 'Analog Electronics', 'Microcontroller Programming', 'Hardware Prototyping', 'Arduino', 'Raspberry Pi']"
4042,$10k+,Virtual Administration,526,1,$20.00,"['Email Handling', 'Social Media Management', 'Transcription', 'Data Entry']"
4043,$9k+,Front-end UX/UI Designer,248,15,$50.00,"['Web Design', 'CSS3', 'HTML5', 'Graphic Design', 'PSD to HTML', 'User Experience Design', 'Photo Manipulation', 'Microsoft PowerPoint']"
4044,$20k+,Senior Web Developer/Designer,236,20,$80.00,"['Shopify', 'WordPress', 'Web Design', 'JavaScript', 'Python', 'Ruby', 'PHP', 'HTML5', 'CSS', 'PSD to HTML']"
4045,$3k+,Virtual Administrative Assistant,224,1,$15.00,"['Data Entry', 'Typing', 'Time Management', 'Organizer']"
4046,$2k+,Digital Assistant,216,13,$18.00,"['Content Creation', 'Social Media Management', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Editing', 'Google Apps', 'Video Editing', 'Adobe Photoshop', 'Project Management']"
4047,$10k+,"Experienced Project Manager, Master of Process & Web Aficionado",302,1,$85.00,"['Project Management Office (PMO)', 'Project Management', 'Data Entry', 'Business Process Management (BPM)', 'Microsoft Visio', 'WordPress', 'Domain Migration', 'Proposal Writing', 'Business Coaching', 'Business Consulting']"
4048,$10k+,Visual Experience and Interaction Designer,526,1,$38.00,"['Interaction Design', 'UX Design']"
4049,$5k+,Customer Success Technician,314,3,$20.00,"['Customer Support', 'Hardware Troubleshooting', 'Technical Support', 'Virtual Assistant', 'HTML', 'CSS', 'JavaScript']"
4050,$10k+,Full Stack Web Developer,284,10,$55.00,"['Ruby on Rails', 'JavaScript', 'PHP', 'WordPress', 'Sass', 'AngularJS', 'jQuery', 'WebRTC', 'Backbone.js', 'Socket Programming']"
4051,$10k+,Software QA Engineer / Quality Assurance / Tester,283,12,$45.00,"['Manual Test Execution', 'Software QA Testing', 'Functional Testing', 'Mobile App Testing', 'Selenium WebDriver', 'Usability Testing', 'Automation', 'Accessibility', 'QA Engineering', 'SEO Audit']"
4052,,,,,,"['Swift', 'Objective-C', 'iOS Development', 'Android', 'Java', 'iPhone App Development', 'Firebase', 'React Native', 'User Experience Design', 'React.js']"
4053,$4k+,Sales and Business Development Professional,226,4,$25.00,"['B2B Marketing', 'Sales', 'Retail Sales Management', 'CRM', 'Appointment Setting', 'Cold Calling', 'Email Marketing', 'Sales Writing', 'Sales Development', 'Sales Management']"
4054,$20k+,"Experienced Sales and Business Coach, Social Media Managment",794,8,$50.00,"['Project Management', 'Customer Service', 'Customer Retention', 'Strategic Planning', 'Cold Calling', 'Recruiting', 'Sales', 'Salesforce.com', 'Microsoft Word', 'Microsoft Excel']"
4055,$20k+,"PHP, WordPress, Shopify, Javascript, Python, Blockchain Engineer",466,9,$79.99,"['PHP', 'WordPress', 'Shopify', 'JavaScript', 'Node.js', 'React.js', 'Python', 'Blockchain', 'Smart Contracts', 'Solidity']"
4056,$5k+,Jr. Product Manager,217,1,$20.00,"['JavaScript', 'Microsoft Word', 'Microsoft Excel', 'Salesforce.com', 'Microsoft Dynamics CRM']"
4057,$20k+,Senior Marketing Specialist,660,1,$50.00,"['Marketing Communications', 'Graphic Design', 'Email Marketing', 'Copywriting', 'Facebook Marketing', 'Eloqua']"
4058,$10k+,Customer Service Representative/ Manager,547,1,$20.00,"['Microsoft Word', 'Microsoft Excel', 'Microsoft Office', 'Google Docs', 'Customer Support', 'Customer Service']"
4059,$9k+,Personal Assistant,467,1,$20.00,"['Organizer', 'Travel Planning']"
4060,$8k+,CSR| VA | Lead Generation | Cold Calling | Social Media Specialist,553,3,$16.00,"['Customer Service', 'Customer Support', 'Social Customer Service', 'Lead Generation', 'Outbound Sales', 'Cold Calling', 'Virtual Assistant', 'Executive Assistant', 'Shopify', 'Social Media Management']"
4061,$10k+,"Senior Wordpress, Shopify, Magento 1/2 and Squarespace Developer",211,12,$65.00,"['WordPress', 'Shopify', 'Magento', 'Magento 2', 'PHP', 'MySQL Programming', 'JavaScript', 'SquareSpace', 'HTML5', 'CSS']"
4062,$8k+,Web Application Developer,280,3,$45.00,"['React.js', 'Node.js', 'JavaScript', 'Redux Framework', 'Redux for JavaScript', 'MongoDB', 'HTML5', 'HTML', 'CSS3']"
4063,$10k+,Software QA Analyst,682,1,$47.00,"['Functional Testing', 'Black Box Testing', 'Integration Testing', 'Defect Tracking', 'System Testing', 'Software Testing', 'Web Testing', 'User Acceptance Testing', 'Regression Testing', 'Database Testing']"
4064,$20k+,Project Manager and Technical Writer,792,21,$30.00,"['Application Programming', 'Network Administration', 'Project Management', 'English']"
4065,$10k+,Senior SaaS/WordPress/eCommerce FullStack Engineer,221,5,$70.00,"['Blockchain', '.NET Framework', 'PHP', 'Laravel Framework', 'Python', 'Node.js', 'Salesforce App Development', 'HubSpot', 'JavaScript', 'Database Management']"
4066,$40k+,Senior .NET Developer,506,2,$110.00,"['C#', 'SQL', 'ASP.NET MVC', 'HTML5', 'CSS3', '.NET Framework']"
4067,$7k+,Digital Marketing / Marketing Assistant,463,2,$15.00,['Digital Marketing']
4068,$20k+,"Web Designer, Hubspot Certified and Digital Marketing Expert",411,23,$53.00,"['WordPress', 'HubSpot', 'Marketing Strategy', 'Social Media Marketing', 'Search Engine Optimization (SEO)', 'Landing Pages', 'JavaScript', 'Adobe Photoshop', 'Adobe Illustrator', 'Microsoft PowerPoint']"
4069,$10k+,Virtual Paralegal and Executive Assistant,539,19,$35.00,"['Legal Research', 'Filing', 'Administrative Support', 'Travel Agent', 'Legal Translation', 'Invoicing', 'Event Planning', 'Paralegal Services', 'Immigration Law', 'Executive Assistant']"
4070,$10k+,"Studio Leader, MBA, Senior interior Designer, and Project Manager",380,6,$45.00,"['Autodesk Revit', 'AutoCAD', 'Interior Design', 'Drafting', 'Contract Drafting', 'Project Management', 'BIM', '3D Rendering', 'Hand Drawn Perspective Rendering', 'Spanish']"
4071,$8k+,Professional Writer and Project Manager,451,3,$20.00,"['Microsoft Office', 'SDL Trados', 'memoQ', 'SAP CRM', 'Agile CRM', 'Translation', 'Translation English Spanish', 'Translation Spanish English', 'Writing', 'Business Proposal Writing']"
4072,$10k+,"Writer, Editor and Content Specialist",278,15,$3.00,"['AP Style Writing', 'Newsletter Writing', 'Editorial Writing', 'Editing', 'Feature Writing', 'Interviewing', 'SquareSpace', 'English Grammar', 'English Spelling', 'English Punctuation']"
4073,$10k+,"Writing, Customer Service",507,42,$10.00,"['Communications', 'Organizational Development', 'Organizer', 'Customer Support', 'Bookkeeping', 'Newsletter Writing', 'Social Media Management', 'Phone Support', 'Live Chat Operator', 'Creative Writing']"
4074,$10k+,Creative Writing Professional,720,61,$10.00,['Adobe Flash']
4075,$10k+,"Virtual Translator English, Spanish, and Japanese",369,117,$24.44,"['Translation Japanese English', 'Translation Spanish English']"
4076,$20k+,"Articles, blogs and social media","1,117",29,$30.00,"['WordPress', 'Article Writing', 'Press Release Writing', 'Social Media Marketing', 'Content Writing']"
4077,$10k+,Audio Engineer/Musician,951,52,$25.00,"['Audio Mixing', 'Audio Restoration', 'Audio Engineering', 'Audio Mastering', 'Audio Editing', 'Music Producing', 'ProTools', 'Audio Production', 'Audacity', 'Sound Design']"
4078,$10k+,Executive Assistant,"1,182",5,$28.00,"['Google Docs', 'Executive Assistant', 'Social Media Marketing', 'Microsoft PowerPoint', 'Microsoft Word', 'Administrative Support', 'Customer Service', 'Clerical Skills', 'Brand Management', 'Marketing Research']"
4079,$70k+,Web Application Developer,"2,056",2,$55.00,"['PHP', 'MySQL Administration', 'JavaScript', 'jQuery', 'HTML5', 'CSS3', 'Responsive Web Design', 'Process Improvement', 'Project Management', 'Logo Design']"
