,earned,headline,hours,jobs,rate,skills
1891,$700k+,Certified Magento Developer Plus,"8,594",66,$95.00,"['Magento', 'Magento 2', 'WordPress', 'Expression Engine', 'Woocommerce', 'Ember.js', 'LemonStand']"
1892,$10k+,Graphic and Information Design,385,47,$40.00,"['Adobe Illustrator', 'Adobe Photoshop', 'Adobe InDesign', 'Adobe Dreamweaver', 'Print Design', 'Print Layout Design', 'Typography', 'Copywriting', 'Copyediting']"
1893,$10k+,"Writer, Social Media Guru, Prophet",246,36,$30.00,"['Content Writing', 'Blog Writing', 'Article Writing', 'Illustration', 'Graphic Design', 'Fiction Writing', 'Ecommerce Platform Development', 'Social Media Marketing', 'Art Direction', 'Media Relations']"
1894,$80k+,"Certified ConnectWise Admin, Small Business and MSP Consultant and VA","2,774",39,$45.00,"['Accounts Payable Management', 'Accounts Receivable Management', 'Administrative Support', 'Article Writing', 'Internet Research', 'Technical Writing', 'Telephone Handling', 'Call Center Management', 'Complaint Management', 'Customer Service']"
1895,$10k+,"Financial Consultant, Start-up Advisor, Creativity Ninja",235,8,$60.00,"['Financial Analysis', 'Creative Writing', 'Business Writing', 'Content Writing', 'Article Writing', 'Stock Management', 'Economic Analysis', 'Business Analysis']"
1896,$20k+,Remote Customer Success Professional,"1,365",2,$20.00,"['Customer Service', 'Dispatch', 'Call Center Management', 'Employee Training', 'Recruiting', 'Operations Management', 'Data Entry', 'Data Mining', 'Virtual Assistant', 'Security Operation Center']"
1897,$10k+,Independent Contractor,"1,163",81,$12.50,"['HTML', 'Email Handling', 'Adobe Photoshop', 'Customer Service', 'Adobe Acrobat', 'PDF Conversion', 'Adobe PDF', 'Ad Posting', 'Customer Support', 'Transcription']"
1898,$40k+,SAAS Product Consultant,764,15,$100.00,"['Python', 'Flask', 'Django', 'Selenium WebDriver', 'Cucumber', 'AngularJS', 'JavaScript', 'Node.js', 'Apache Cordova', 'Ionic Framework']"
1899,$50k+,Translator & Adventure Travel Writer,"1,179",80,$25.00,"['Travel Writing', 'Copywriting', 'Blog Writing', 'Translation English Dutch', 'Translation Dutch English', 'Content Writing', 'Photo Editing', 'Photography', 'Website Development']"
1900,$100k+,PHP / Zend Framework / Codeigniter developer,"6,412",22,$40.00,"['PHP', 'Zend Framework', 'MySQL Administration', 'JavaScript', 'Yii', 'API Development', 'Facebook Development', 'XML', 'SQL', 'Google+ Development']"
1901,$100k+,Startup Focused Full Stack Dev + Founder of Dev Agency,"3,127",35,$100.00,"['PHP', 'iPhone App Development', 'Android App Development', 'WordPress', 'AJAX', 'MySQL Administration', 'Software Testing', 'Business Coaching', 'Drupal', 'Joomla']"
1902,$7k+,Expert Ecommerce Professional,239,13,$120.00,"['Ecommerce Platform Development', 'Amazon Web Services', 'eBay Marketing', 'eBay Web Services', 'Inventory Management', 'Drop Shipping', 'Inbound Marketing', 'Brand Consulting']"
1903,$200k+,Data Scientist and R Expert,"2,208",137,$100.00,"['R', 'Data Science', 'Data Analytics', 'Statistics', 'Machine Learning', 'Data Mining', 'Teaching Mathematics', 'Python']"
1904,$50k+,"Editor, writer, & ghostwriter","1,040",104,$38.00,"['Editing', 'Creative Writing', 'Copyediting', 'Ghostwriting', 'Report Writing', 'Research Papers', 'News Writing Style', 'Translation English Spanish']"
1905,$20k+,Qualified Communications/Writing Professional,937,44,$25.00,"['Content Writing', 'Proofreading', 'Copyediting', 'Research Papers', 'Creative Writing', 'Article Writing']"
1906,$3k+,transcriptionist,319,2,$12.00,
1907,$30k+,Accomplished Communications and Design Professional,"1,524",12,$25.00,"['Adobe InDesign', 'Adobe Illustrator', 'Adobe Photoshop', 'Microsoft Word', 'Adobe Acrobat', 'Microsoft PowerPoint', 'Microsoft Excel']"
1908,,Strategic Communications Consultant,,,,"['Social Media Management', 'Policy Analysis', 'Web Design', 'WordPress', 'WiX', 'Graphic Design', 'Reputation Management', 'Crisis Communications', 'Copywriting', 'Article Writing']"
1909,$70k+,,"4,741",7,$18.75,"['Customer Support', 'Communications', 'Management Skills', 'Content Writing', 'Technical Writing', 'Transcription', 'Medical Transcription', 'Research', 'Public Speaking', 'Editing']"
1910,$40k+,iOS Developer,738,5,$100.00,"['iOS Development', 'iPhone App Development', 'Mobile App Development', 'Swift', 'iPad App Development', 'Objective-C']"
1911,$30k+,Japanese/English Translator,"1,207",62,$33.00,"['Translation English Japanese', 'Translation Japanese English', 'Teaching English', 'Japanese']"
1912,$20k+,"Creative, travel, health, environment, & fiction writer",272,59,$40.00,"['Travel Writing', 'Short Story Writing', 'Article Writing', 'Editing', 'Environmental Science', 'Legal Writing']"
1913,,Voice Over Actor,,,,"['Voice Over', 'Voice Talent', 'Interactive Voice Response', 'Audio Editing', 'Audio Production', 'Audio Postediting', 'Radio Personality', 'Radio Broadcasting', 'Audio Engineering', 'Audio Post Production']"
1914,$20k+,Freelance Copywriter,869,4,$25.00,"['Ghostwriting', 'Content Writing', 'Academic Writing', 'Scientific Writing', 'Scientific Research', 'Medical Writing', 'Translation English Spanish', 'Translation Spanish English', 'Biology', 'Blog Writing']"
1915,$60k+,Experienced B2B Content Writer & Strategist,401,40,$85.00,"['Copywriting', 'Content Writing', 'Ghostwriting', 'White Paper Writing', 'Social Media Management', 'Social Media Marketing', 'Content Strategy', 'Screenwriting', 'Speech Writing', 'Email Marketing']"
1916,$10k+,"Editor specializing in development, humanitarian emergencies, & health",592,52,$40.00,"['Editing', 'Copyediting', 'Copywriting', 'Research Papers', 'Proofreading']"
1917,$3k+,Experienced Technical Customer Support Veteran,271,4,$25.00,"['Mac OS App Development', 'Customer Service', 'Customer Support', 'Software Documentation', 'Software Testing', 'Technical Support', 'Helpdesk']"
1918,$100k+,NY Attorney and Adviser,"1,420",348,$75.00,"['Contract Law', 'Contract Drafting', 'Corporate Law', 'Litigation', 'Business Consulting', 'Legal Consulting', 'Privacy', 'Legal Research', 'Reputation Management', 'Legal Writing']"
1919,$20k+,Experienced Telemarketer/Appointment Setter,"1,618",55,$25.00,"['Telephone Handling', 'Cold Calling', 'Call Handling', 'Email Handling', 'Customer Support', 'Internet Surveys', 'Outbound Sales', 'Sales', 'Telemarketing', 'Appointment Setting']"
1920,$70k+,Agile Project Manager with unmatched level of success and Excel guru,"1,005",2,$75.00,"['Agile Project Management', 'Scrum', 'Risk Management', 'Project Management Professional', 'Project Management', 'Microsoft Excel', 'Excel VBA', 'VBA']"
1921,$2k+,"Editor, Writer and Jane-of-all-Trades",251,3,$15.00,"['Copyediting', 'Editing', 'Editorial Writing', 'Writing', 'WordPress', 'Photography', 'Administrative Support', 'Adobe Creative Suite', 'Project Management', 'Google Docs']"
1922,$20k+,Skilled Web Project Manager,617,1,$55.00,"['Atlassian JIRA', 'Agile Project Management', 'Atlassian Confluence', 'Project Management', 'Scrum', 'Data Entry', 'Administrate', 'Administrative Support', 'Project Planning', 'Calendar Management']"
1923,$10k+,Communications and Relationship Specialist,469,7,$25.00,['Adobe Flash']
1924,$60k+,Software Developer,"1,134",2,$50.00,"['J2EE', 'Mulesoft', 'SQL', 'AngularJS', 'Spring Framework', 'REST']"
1925,$80k+,Virtual Assistant and Researcher,"2,141",4,$25.00,"['Excel VBA', '2D Design', 'Adobe Flash']"
1926,$3k+,Professional Copy Editor and Content Writer,222,1,$22.00,['Adobe Creative Suite']
1927,$9k+,Administrative Assistant and Customer Service Agent,586,2,$15.00,"['Microsoft Excel', 'Microsoft Word', 'Apple iMovie']"
1928,$10k+,Senior Test / QA Analyst,921,1,$35.00,"['Manual Test Execution', 'System Testing', 'SQL', 'Root Cause Analysis', 'User Acceptance Testing', 'Regression Testing', 'Test Case Design', 'Performance Testing', 'Oracle PL/SQL', 'soapUI']"
1929,,Social Media Manager and Strategist,,,,"['Social Media Marketing', 'Social Media Management', 'Social Media Optimization (SMO)', 'Marketing Strategy', 'Facebook Marketing', 'Twitter Marketing', 'Snapchat Marketing', 'Pinterest Marketing', 'Content Strategy', 'Pay Per Click Advertising']"
1930,$10k+,Expert Software Technical Writer,207,4,$65.00,"['Adobe Creative Suite', 'Microsoft Office 365', 'Adobe Framemaker', 'Web Design', 'HTML5', 'CSS', 'Computer Networking', 'Online Help', 'System Administration', 'Technical Writing']"
1931,$20k+,Creative technologist building transformational experiences.,326,4,$74.50,"['Responsive Web Design', 'WordPress', 'HTML5', 'CSS3', 'JavaScript', 'PHP', 'Bootstrap']"
1932,$10k+,Affiliate Marketing Pro - Content Marketing and SEO Expert,522,6,$38.00,"['Internet Marketing', 'Blog Writing', 'Twitter Marketing', 'Facebook Marketing', 'Instagram Marketing', 'Pinterest Marketing', 'Google+ Marketing', 'Content Creation', 'Inbound Marketing', 'Social Media Marketing']"
1933,$10k+,"Networking Professional, Automation Programmer, and Data Analyst",296,23,$80.00,"['Perl', 'Python', 'Database Design', 'Scripting', 'Data Visualization', 'Tableau Software', '""Extract, Transform and Load (ETL)""', 'Network Design', 'Network Planning', 'System Automation']"
1934,,Video Editor | YouTube*Social Media*Podcasts | Film & TV | Documentary,,,,"['Video Editing', 'Adobe Premiere Pro', 'Avid', 'Adobe After Effects', 'Film Editing', 'Video Post Editing', 'Documentary Films', 'Adobe Photoshop', 'Adobe Illustrator', 'Video Production']"
1935,$10k+,The Problem-Solving Conversion Copywriter,268,11,$50.00,"['Copywriting', 'Content Marketing', 'Article Writing', 'B2B Marketing', 'Marketing Research', 'Marketing Strategy', 'Brand Marketing']"
1936,$50k+,Professional .Net Developer,722,6,$100.00,"['C#', 'Microsoft SQL Server Programming', 'ASP.NET', 'JavaScript', 'VB.NET', 'jQuery', 'Microsoft SQL SSRS', 'Web Services', 'REST', '.NET Framework']"
1937,$9k+,Data Analyst,449,6,$25.00,"['Data Analytics', 'R', 'Python', 'Statistics', 'Data Visualization', 'Quantitative Analysis', 'Geographic Information System (GIS)', 'ArcGIS', 'Data Mining']"
1938,$5k+,Mobile and Web Developer,252,8,$25.00,"['Node.js', 'HTML', 'CSS', 'React.js', 'React Native', 'iOS Development', 'Android']"
1939,$20k+,"Sr. Linux/Unix, Vmware, AWS & Automation Engineer",329,44,$85.00,"['Nginx', 'Apache HTTP Server', 'Linux System Administration', 'VMware ESX Server', 'Amazon Web Services', 'Postfix SMTP Server', 'Puppet Administration', 'WordPress', 'DNS', 'Amazon EC2']"
1940,$1k+,Rainforest QA,202,2,$25.00,"['ICD Coding', 'Exploratory Testing', 'Regression Testing']"
1941,$20k+,All aspects of event management including ROI and technology,354,2,$80.00,"['Event Management', 'Event Planning']"
1942,$20k+,Full Stack and Mobile Developer,401,5,$55.00,"['iOS Development', 'Frontend Development', 'React.js', 'Python', 'Node.js', 'API Development', 'Django', 'JavaScript', 'Redux for JavaScript', '""Extract, Transform and Load (ETL)""']"
1943,$10k+,"Administrative, Marketing and Social Media Specialist",581,27,$16.00,"['Data Entry', 'Transcription', 'Administrative Support', 'Customer Support', 'Shopify', 'Etsy Administration', 'Amazon MQ', 'Social Media Marketing', 'Social Media Management', 'Email Marketing']"
1944,$40k+,Strategic Project Manager and Business Analyst,"1,234",3,$25.00,"['Microsoft Excel', 'Project Management', 'Business Analysis', 'Data Analytics']"
1945,$9k+,Expert Researcher/Virtual Assistant/Program Manager/Recruiter,393,38,$22.00,"['Internet Research', 'Microsoft Office', 'Project Management', 'Recruiting', 'Microsoft Excel', 'Data Mining', 'CRM', 'LinkedIn Recruiting', 'Virtual Assistant', 'Marketing Research']"
1946,$9k+,Virtual Assistant,469,8,$25.00,"['Intuit QuickBooks', 'Microsoft Outlook', 'Receptionist Skills', 'Word Processing', 'Microsoft Word', 'Bookkeeping']"
1947,$7k+,"Organized, Time-Efficient Project Manager/Admin",393,7,$25.00,"['Legal Translation', 'Administrative Support', 'Project Planning', 'Editing', 'Customer Service', 'Project Management', 'Data Entry', 'Resume Writing', 'Social Media Management', 'Instagram Marketing']"
1948,$10k+,Experienced writer and editor with HTML/wiki/Google Docs knowledge,245,21,$29.00,"['Google Docs', 'Microsoft Excel', 'Microsoft PowerPoint', 'WordPress', 'Microsoft Word', 'HTML', 'Data Entry', 'Interviewing', 'Political Science', 'Sports Writing']"
1949,$10k+,"Excel / Google Sheets Dashboards, Financial Modeling, and Analytics",329,12,$55.55,"['Microsoft Excel', 'Excel VBA', 'Google Sheets', 'Data Visualization', 'Financial Modeling', 'Financial Analysis', 'Market Research']"
1950,$200k+,"Digital Strategy & Optimization, Analytics, Growth Hacking, M.S.","1,465",86,$200.00,"['Marketing Strategy', 'Internet Marketing', 'A/B Testing', 'Website Analytics', 'Google Analytics', 'Facebook Marketing', 'Google Tag Manager', 'Marketing Automation', 'Email Marketing', 'Conversion Rate Optimization']"
1951,$10k+,Registered Dietitian and Health Writer/Editor with Fitness experience,271,48,$50.00,"['Writing', 'Recipe Writing', 'Medical Writing', 'News Writing Style', 'Product Descriptions', 'Nutrition', 'Dietetics', 'Editing', 'Voice Talent', 'Scientific Writing']"
1952,$30k+,Customer Service and Nonprofit Professional,"2,957",22,$15.00,"['Phone Support', 'Customer Support', 'Customer Service', 'Email Handling', 'Chat Support', 'Helpdesk', 'Administrative Support']"
1953,$40k+,Owner at Heather Gingrich Creative CO. // Brand | Print | Web | Social,"3,565",20,$31.25,"['Adobe Illustrator', 'Adobe Photoshop', 'HTML5', 'CSS3', 'jQuery', 'Illustration', 'WordPress', 'Responsive Web Design', 'Print Design', 'Logo Design']"
1954,$70k+,"Branding, Packaging and Label Design Specialist",212,434,$40.00,"['Label and Package Design', 'Packaging Design', 'Covers & Packaging', 'Brand Consulting', 'Graphic Design', 'Photography', 'Adobe Illustrator', 'Adobe Photoshop', 'Active Listening', 'Corporate Brand Identity']"
1955,,Writer and Social Media Expert,,,,"['Content Writing', 'Copywriting', 'Copyediting', 'Facebook Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing', 'Social Media Management', 'Social Media Optimization (SMO)', 'Twitter Marketing', 'Content Marketing']"
1956,$100k+,Wordpress Developer / Graphic Designer,"2,152",64,$85.00,"['Web Design', 'WordPress', 'Logo Design', 'CSS', 'Adobe Photoshop', 'Adobe Illustrator', 'PHP', 'HTML5', 'Graphic Design', 'Search Engine Optimization (SEO)']"
1957,$30k+,Desert Techie,"2,882",23,$20.00,"['Helpdesk', 'Technical Support', 'Hardware Troubleshooting', 'DSL Troubleshooting', 'Customer Support', 'Customer Service', 'Administrative Support']"
1958,$10k+,Experienced Data Entry Professional,"1,848",26,$12.50,"['Database Management', 'Data Entry', 'Customer Support', 'Java']"
1959,$50k+,"Certified QB & Xero Proadvisor, Authorized Tax Preparer, Accountant","4,261",126,$30.00,"['Accounting', 'Intuit QuickBooks', 'Tax Preparation', 'Business Planning', 'Financial Analysis', 'Financial Modeling', 'Bookkeeping', 'Microsoft Excel', 'Xero']"
1960,$80k+,Creative Writer and Copywriter,"6,007",102,$15.00,"['Creative Writing', 'Blog Writing', 'Screenwriting', 'Proofreading', 'Transcription', 'Customer Service', 'Voice Talent', 'Voice Over', 'Resume Writing', 'Copywriting']"
1961,$80k+,Business Consultant,650,84,$130.00,"['Business Planning', 'Startup Consulting', 'Financial Modeling', 'Business Modeling', 'Business Development', 'Presentation Design', 'Business Writing', 'Business Coaching', 'Microsoft PowerPoint']"
1962,$100k+,"Copy Editor, Writer, FR-EN Translator","3,271",230,$40.00,"['English', 'Editing', 'Copyediting', 'Proofreading', 'Content Writing', 'Translation French English', 'Teaching English']"
1963,$10k+,"SEO Link Building Machine - No Spam, White Hat All The Way",410,15,$45.00,"['Social Media Marketing', 'Search Engine Optimization (SEO)', 'Marketing Strategy', 'SEO Keyword Research', 'Internet Marketing', 'Search Engine Marketing (SEM)', 'SEO Audit', 'Link Building', 'SEO Backlinking', 'Google Analytics']"
1964,$80k+,UX Designer - Solving Business Problems w/ Design.,"1,659",43,$80.00,"['Web Design', 'Interaction Design', 'Usability Testing', 'PSD to HTML', 'Frontend Development', 'Information Architecture', 'HTML5', 'CSS3', 'Logo Design', 'LESS']"
1965,$10k+,Bookkeeper / Accountant,661,7,$28.00,"['Intuit QuickBooks', 'Microsoft Excel', 'Microsoft PowerPoint', 'Bank Reconciliation', 'Accounts Receivable Management', 'General Ledger', 'Accounts Payable Management', 'Payroll Processing', 'Financial Reporting', 'Google Docs']"
1966,$60k+,Online Marketing Strategy - Facebook Lead Generation and Sales Expert,"1,316",27,$150.00,"['Web Design', 'Email Marketing', 'WordPress', 'Marketing Strategy', 'Facebook Marketing', 'Lead Generation', 'Automation', 'aWeber', 'MailChimp', 'GetResponse']"
1967,$10k+,"Freelance Writer, Transcriber and Data Entry Specialist",667,67,$5.00,"['Transcription', 'Data Entry', 'Article Writing', 'Content Writing', 'Blog Writing', 'Voice Talent']"
1968,,Senior Mobile & Web Software Developer. Full Stack Engineer.,,,,"['Ruby on Rails', 'Ruby', 'JavaScript', 'jQuery', 'HTML5', 'AJAX', 'Mobile App Development', 'Objective-C', 'MySQL Programming', 'CSS']"
1969,$10k+,Freelance Writer/Editor,236,88,$30.00,"['Article Writing', 'Proofreading', 'Blog Writing', 'Editing', 'Yoast SEO', 'SEO Writing', 'Product Descriptions']"
1970,$20k+,E.M. Roberts,425,34,$20.00,"['Medical Billing and Coding', 'Medical Procedure Coding', 'Medical Condition Coding', 'Instructional Design', 'Healthcare Common Procedure Coding System', 'Healthcare Management', 'Electronic Medical Record (EMR)', 'ICD Coding', 'Curriculum Development', 'Lesson Plan Writing']"
